8.508300000000001e-5	8.270800000000001e-5	7.2417e-5	6.4874e-5	5.8957000000000005e-5	4.4458999999999996e-5	3.9999999999999996e-5	3.1667e-5	1.0292e-5	3.3751e-5	3.7166e-5	4.5583999999999996e-5	3.6417999999999996e-5
7.562399999999999e-5	7.4917e-5	7.0585e-5	5.841699999999999e-5	5.4458e-5	4.2376e-5	3.6624999999999996e-5	2.8875e-5	3.1292000000000005e-5	3.1042e-5	3.4375e-5	3.7167e-5	3.7749999999999996e-5
7.3333e-5	7.1874e-5	6.25e-5	6.0333e-5	5.1792e-5	3.9957000000000004e-5	3.5375e-5	2.0249e-5	2.7041e-5	2.9124e-5	3.4207999999999995e-5	3.6459000000000004e-5	3.8249e-5
6.774899999999999e-5	7.358299999999999e-5	6.3915e-5	5.8290000000000006e-5	5.1750000000000004e-5	3.7792e-5	2.9167e-5	2.6958000000000002e-5	3.0916e-5	3.5416e-5	3.3583e-5	4.3208000000000004e-5	3.6917e-5
6.9083e-5	6.5625e-5	5.945799999999999e-5	5.3583000000000005e-5	4.7458000000000005e-5	3.2542e-5	2.6625000000000003e-5	2.8417000000000003e-5	3.0416e-5	3.2875000000000006e-5	3.5375e-5	4.0709e-5	3.7458e-5
6.2041e-5	6.1293e-5	5.4041999999999995e-5	5.2708000000000004e-5	4.1167e-5	3.0375e-5	2.175e-5	3.6834e-5	3.2626e-5	3.1125e-5	3.8042e-5	3.6625e-5	4.3334e-5
5.4250000000000004e-5	5.8708e-5	5.4e-5	5.4666e-5	3.4833e-5	2.175e-5	2.5125e-5	3.3958e-5	3.3042e-5	2.9209999999999996e-5	3.5041e-5	3.6e-5	4.275e-5
4.575e-5	4.8166e-5	4.925e-5	3.666699999999999e-5	3.6291e-5	2.1417e-5	3.175e-5	3.1541e-5	4.0873999999999995e-5	3.3583e-5	3.2e-5	3.4375e-5	4.5039999999999996e-5
4.4833e-5	4.0918000000000004e-5	4.5043e-5	3.2334e-5	2.8040999999999998e-5	2.2499999999999998e-5	3.5083e-5	3.5749999999999995e-5	3.8291e-5	2.9084e-5	3.1624999999999996e-5	3.0542e-5	3.696e-5
3.7460000000000004e-5	3.7375e-5	3.5709000000000007e-5	1.7083000000000002e-5	2.2791e-5	3.545799999999999e-5	3.9333000000000004e-5	3.6334e-5	4.0417e-5	2.3252e-5	3.0251e-5	3.271e-5	3.7208e-5
1.5207999999999999e-5	1.5459000000000002e-5	1.2833e-5	3.0791000000000004e-5	3.6834e-5	3.8959000000000004e-5	4.1791999999999996e-5	3.9416e-5	4.0458e-5	5.5499e-5	3.0210000000000004e-5	3.5959000000000006e-5	3.5833999999999996e-5
1.9834e-5	1.7334e-5	2.8707999999999997e-5	3.5875000000000005e-5	4.8959e-5	5.1792e-5	4.6458e-5	5.250000000000001e-5	4.7709e-5	4.7458000000000005e-5	4.6917999999999994e-5	3.5752e-5	3.9374999999999995e-5
