1	1	1	1	1	1	1	1	1	1	4	5	6
1	1	1	1	1	1	1	1	1	1	5	5	5
1	1	1	1	1	1	1	1	1	1	4	6	5
1	1	1	1	1	1	1	1	1	4	5	6	7
1	1	1	1	1	1	1	1	1	4	4	5	6
1	1	1	1	1	1	1	1	4	4	5	6	4
1	1	1	1	1	1	1	1	4	5	5	4	5
1	1	1	1	1	1	1	4	4	4	5	4	5
1	1	1	1	1	1	3	4	4	4	5	7	5
1	1	1	1	1	1	1	4	4	7	5	2	2
1	1	1	1	1	1	2	2	3	3	4	4	4
2	2	2	2	2	2	2	2	3	4	4	4	4
