Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
0.00042625	Inf	Inf	Inf	Inf	0.000367583	Inf	Inf	Inf	0.000318542	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
0.000192916	Inf	Inf	Inf	Inf	0.00022825	Inf	Inf	Inf	0.000140291	Inf	Inf	Inf
0.000131542	Inf	Inf	Inf	Inf	0.008011167	Inf	Inf	Inf	0.000200209	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
7.1209e-5	Inf	Inf	Inf	Inf	7.65e-5	Inf	Inf	Inf	7.0584e-5	Inf	Inf	Inf
6.525e-5	Inf	Inf	Inf	Inf	7.2583e-5	Inf	Inf	Inf	9.1916e-5	Inf	Inf	Inf
7.2583e-5	Inf	Inf	Inf	Inf	6.7917e-5	Inf	Inf	Inf	8.0584e-5	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
