Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
0.129485251	Inf	Inf	Inf	Inf	0.142470084	Inf	Inf	Inf	0.147755	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
0.268620709	Inf	Inf	Inf	Inf	0.27240341700000004	Inf	Inf	Inf	0.26598099999999997	Inf	Inf	Inf
0.14155783400000002	Inf	Inf	Inf	Inf	0.142035667	Inf	Inf	Inf	0.135661709	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
0.000249709	Inf	Inf	Inf	Inf	0.000562542	Inf	Inf	Inf	0.001317875	Inf	Inf	Inf
0.000249709	Inf	Inf	Inf	Inf	0.000562542	Inf	Inf	Inf	0.001317875	Inf	Inf	Inf
0.000249709	Inf	Inf	Inf	Inf	0.000562542	Inf	Inf	Inf	0.001317875	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
