10.0	10.0	9.0	9.0	8.0	8.0	7.0	6.0	2.77	5.0	6.0	7.0	8.0
10.0	10.0	9.0	9.0	8.0	7.0	7.0	6.0	5.0	5.0	6.0	7.0	8.0
10.0	10.0	9.0	8.01	8.0	7.0	6.0	5.0	6.0	5.0	6.0	7.0	9.0
10.0	10.0	9.0	8.0	8.0	7.0	6.0	5.0	7.0	6.0	6.0	7.0	9.0
10.0	10.0	9.0	8.0	8.0	7.0	5.0	6.0	8.0	6.0	6.0	8.0	9.0
10.0	10.0	9.0	8.0	8.0	6.0	5.0	7.0	8.0	5.0	7.0	8.0	10.0
10.0	10.0	9.0	8.0	7.0	6.0	7.0	8.0	9.0	6.0	7.0	8.0	10.0
10.0	10.0	9.0	8.0	7.0	5.0	8.0	9.0	10.0	6.0	7.0	8.0	9.0
10.0	9.0	8.0	7.0	6.0	7.99	9.0	10.0	10.0	7.0	7.0	8.0	9.0
10.0	9.0	8.0	6.0	7.0	10.0	10.0	10.0	10.0	7.27	7.0	9.0	10.0
9.0	8.0	6.0	9.0	9.9	10.9	10.96	10.98	11.96	13.93	8.97	11.85	11.07
7.0	5.97	9.16	11.91	13.02	14.27	14.57	14.68	15.49	19.09	16.38	17.19	14.99
