Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
0.000150084	Inf	Inf	Inf	Inf	0.000147041	Inf	0.00015000000000000001	Inf	Inf	Inf	0.000561542	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
0.000151501	Inf	Inf	Inf	Inf	0.00014662399999999998	Inf	0.000835251	Inf	Inf	Inf	0.0005859589999999999	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
0.000146208	Inf	Inf	Inf	Inf	0.00043700000000000005	Inf	0.001104833	Inf	Inf	Inf	0.00046216599999999997	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
0.000234333	Inf	Inf	Inf	Inf	0.000591458	Inf	0.00063525	Inf	Inf	Inf	0.000663041	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
0.000104333	Inf	Inf	Inf	Inf	0.000199708	Inf	0.00023475	Inf	Inf	Inf	0.000287125	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
0.000104625	Inf	Inf	Inf	Inf	0.000106834	Inf	0.000107708	Inf	Inf	Inf	0.000197334	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
