Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
0.000175459	Inf	Inf	Inf	Inf	0.000207291	Inf	0.000219542	Inf	Inf	Inf	0.000415167	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
0.000504708	Inf	Inf	Inf	Inf	0.000486708	Inf	0.000597166	Inf	Inf	Inf	0.000470208	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
0.000183542	Inf	Inf	Inf	Inf	0.000336458	Inf	0.000448375	Inf	Inf	Inf	0.000303417	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
1.2917e-5	Inf	Inf	Inf	Inf	5.3542e-5	Inf	4.9875e-5	Inf	Inf	Inf	5.2875e-5	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
1.3375e-5	Inf	Inf	Inf	Inf	5.5e-5	Inf	5.1459e-5	Inf	Inf	Inf	5.5125e-5	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
5.2959e-5	Inf	Inf	Inf	Inf	5.1625e-5	Inf	5.1958e-5	Inf	Inf	Inf	5.6375e-5	Inf
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
